ID ANSSI,Titre ANSSI,Type,Date,CVE,CVSS,Base Severity,CWE,EPSS,Lien,Description,Editeur,Produit,Versions affectees
CERTFR-2023-AVI-0024,Vulnérabilité dans Microsoft Azure,avis,2023-01-11T00:00:00.000000,CVE-2023-21531,7.0,Elevee,CWE-284,0.00168,https://cert.ssi.gouv.fr/avis/CERTFR-2023-AVI-0024/,Azure Service Fabric Container Elevation of Privilege Vulnerability,Microsoft,"Azure Service Fabric 8.2, Azure Service Fabric 9.0 for Linux, Azure Service Fabric 9.1","8.2, 9.0, 9.1"
CERTFR-2023-AVI-0025,Multiples vulnérabilités dans les produits Microsoft,avis,2023-01-11T00:00:00.000000,CVE-2023-21734,7.8,Elevee,CWE-416,0.01172,https://cert.ssi.gouv.fr/avis/CERTFR-2023-AVI-0025/,Microsoft Office Remote Code Execution Vulnerability,Microsoft,"Microsoft 365 Apps for Enterprise, Microsoft Office 2019 for Mac, Microsoft Office LTSC for Mac 2021","16.0.0, 16.0.1"
CERTFR-2023-AVI-0025,Multiples vulnérabilités dans les produits Microsoft,avis,2023-01-11T00:00:00.000000,CVE-2023-21735,7.8,Elevee,CWE-416,0.00532,https://cert.ssi.gouv.fr/avis/CERTFR-2023-AVI-0025/,Microsoft Office Remote Code Execution Vulnerability,Microsoft,"Microsoft 365 Apps for Enterprise, Microsoft Office 2019 for Mac, Microsoft Office LTSC for Mac 2021","16.0.0, 16.0.1"
CERTFR-2023-AVI-0025,Multiples vulnérabilités dans les produits Microsoft,avis,2023-01-11T00:00:00.000000,CVE-2023-21736,7.8,Elevee,CWE-681,0.00443,https://cert.ssi.gouv.fr/avis/CERTFR-2023-AVI-0025/,Microsoft Office Visio Remote Code Execution Vulnerability,Microsoft,"Microsoft 365 Apps for Enterprise, Microsoft Office 2019, Microsoft Office LTSC 2021, Microsoft Visio 2013 Service Pack 1, Microsoft Visio 2016","15.0.1, 16.0.1, 19.0.0"
CERTFR-2023-AVI-0025,Multiples vulnérabilités dans les produits Microsoft,avis,2023-01-11T00:00:00.000000,CVE-2023-21737,7.8,Elevee,CWE-122,0.0116,https://cert.ssi.gouv.fr/avis/CERTFR-2023-AVI-0025/,Microsoft Office Visio Remote Code Execution Vulnerability,Microsoft,"Microsoft 365 Apps for Enterprise, Microsoft Office 2019, Microsoft Office LTSC 2021, Microsoft Visio 2013 Service Pack 1, Microsoft Visio 2016","15.0.1, 16.0.1, 19.0.0"
CERTFR-2023-AVI-0025,Multiples vulnérabilités dans les produits Microsoft,avis,2023-01-11T00:00:00.000000,CVE-2023-21738,7.8,Elevee,CWE-122,0.01104,https://cert.ssi.gouv.fr/avis/CERTFR-2023-AVI-0025/,Microsoft Office Visio Remote Code Execution Vulnerability,Microsoft,"Microsoft 365 Apps for Enterprise, Microsoft Office 2019, Microsoft Office LTSC 2021","16.0.1, 19.0.0"
CERTFR-2023-AVI-0025,Multiples vulnérabilités dans les produits Microsoft,avis,2023-01-11T00:00:00.000000,CVE-2023-21741,7.1,Elevee,CWE-125,0.02823,https://cert.ssi.gouv.fr/avis/CERTFR-2023-AVI-0025/,Microsoft Office Visio Information Disclosure Vulnerability,Microsoft,"Microsoft 365 Apps for Enterprise, Microsoft Office 2019, Microsoft Office LTSC 2021, Microsoft Visio 2013 Service Pack 1, Microsoft Visio 2016","15.0.1, 16.0.1, 19.0.0"
CERTFR-2023-AVI-0025,Multiples vulnérabilités dans les produits Microsoft,avis,2023-01-11T00:00:00.000000,CVE-2023-21745,8.0,Elevee,CWE-502,0.00197,https://cert.ssi.gouv.fr/avis/CERTFR-2023-AVI-0025/,Microsoft Exchange Server Spoofing Vulnerability,Microsoft,"Microsoft Exchange Server 2016 Cumulative Update 23, Microsoft Exchange Server 2019 Cumulative Update 11, Microsoft Exchange Server 2019 Cumulative Update 12","15.01.0, 15.02.0"
CERTFR-2023-AVI-0025,Multiples vulnérabilités dans les produits Microsoft,avis,2023-01-11T00:00:00.000000,CVE-2023-21761,7.5,Elevee,CWE-918,0.04601,https://cert.ssi.gouv.fr/avis/CERTFR-2023-AVI-0025/,Microsoft Exchange Server Information Disclosure Vulnerability,Microsoft,"Microsoft Exchange Server 2016 Cumulative Update 23, Microsoft Exchange Server 2019 Cumulative Update 11, Microsoft Exchange Server 2019 Cumulative Update 12","15.01.0, 15.02.0"
CERTFR-2023-AVI-0025,Multiples vulnérabilités dans les produits Microsoft,avis,2023-01-11T00:00:00.000000,CVE-2023-21762,8.0,Elevee,CWE-502,0.00197,https://cert.ssi.gouv.fr/avis/CERTFR-2023-AVI-0025/,Microsoft Exchange Server Spoofing Vulnerability,Microsoft,"Microsoft Exchange Server 2013 Cumulative Update 23, Microsoft Exchange Server 2016 Cumulative Update 23, Microsoft Exchange Server 2019 Cumulative Update 11, Microsoft Exchange Server 2019 Cumulative Update 12","15.00.0, 15.01.0, 15.02.0"
CERTFR-2023-AVI-0025,Multiples vulnérabilités dans les produits Microsoft,avis,2023-01-11T00:00:00.000000,CVE-2023-21763,7.8,Elevee,CWE-426,0.0034,https://cert.ssi.gouv.fr/avis/CERTFR-2023-AVI-0025/,Microsoft Exchange Server Elevation of Privilege Vulnerability,Microsoft,"Microsoft Exchange Server 2016 Cumulative Update 23, Microsoft Exchange Server 2019 Cumulative Update 11, Microsoft Exchange Server 2019 Cumulative Update 12","15.01.0, 15.02.0"
CERTFR-2023-AVI-0025,Multiples vulnérabilités dans les produits Microsoft,avis,2023-01-11T00:00:00.000000,CVE-2023-21764,7.8,Elevee,CWE-426,0.00278,https://cert.ssi.gouv.fr/avis/CERTFR-2023-AVI-0025/,Microsoft Exchange Server Elevation of Privilege Vulnerability,Microsoft,"Microsoft Exchange Server 2016 Cumulative Update 23, Microsoft Exchange Server 2019 Cumulative Update 11, Microsoft Exchange Server 2019 Cumulative Update 12","15.01.0, 15.02.0"
CERTFR-2023-AVI-0025,Multiples vulnérabilités dans les produits Microsoft,avis,2023-01-11T00:00:00.000000,CVE-2023-21779,7.8,Elevee,CWE-502,0.00488,https://cert.ssi.gouv.fr/avis/CERTFR-2023-AVI-0025/,Visual Studio Code Remote Code Execution Vulnerability,Microsoft,Visual Studio Code,1.0.0
CERTFR-2023-AVI-0025,Multiples vulnérabilités dans les produits Microsoft,avis,2023-01-11T00:00:00.000000,CVE-2023-21780,7.8,Elevee,CWE-122,0.03085,https://cert.ssi.gouv.fr/avis/CERTFR-2023-AVI-0025/,3D Builder Remote Code Execution Vulnerability,Microsoft,3D Builder,20.0.0
CERTFR-2023-AVI-0025,Multiples vulnérabilités dans les produits Microsoft,avis,2023-01-11T00:00:00.000000,CVE-2023-21781,7.8,Elevee,CWE-122,0.03868,https://cert.ssi.gouv.fr/avis/CERTFR-2023-AVI-0025/,3D Builder Remote Code Execution Vulnerability,Microsoft,3D Builder,20.0.0
CERTFR-2023-AVI-0025,Multiples vulnérabilités dans les produits Microsoft,avis,2023-01-11T00:00:00.000000,CVE-2023-21782,7.8,Elevee,CWE-122,0.01876,https://cert.ssi.gouv.fr/avis/CERTFR-2023-AVI-0025/,3D Builder Remote Code Execution Vulnerability,Microsoft,3D Builder,20.0.0
CERTFR-2023-AVI-0025,Multiples vulnérabilités dans les produits Microsoft,avis,2023-01-11T00:00:00.000000,CVE-2023-21783,7.8,Elevee,CWE-122,0.02951,https://cert.ssi.gouv.fr/avis/CERTFR-2023-AVI-0025/,3D Builder Remote Code Execution Vulnerability,Microsoft,3D Builder,20.0.0
CERTFR-2023-AVI-0025,Multiples vulnérabilités dans les produits Microsoft,avis,2023-01-11T00:00:00.000000,CVE-2023-21784,7.8,Elevee,CWE-416,0.03868,https://cert.ssi.gouv.fr/avis/CERTFR-2023-AVI-0025/,3D Builder Remote Code Execution Vulnerability,Microsoft,3D Builder,20.0.0
CERTFR-2023-AVI-0025,Multiples vulnérabilités dans les produits Microsoft,avis,2023-01-11T00:00:00.000000,CVE-2023-21785,7.8,Elevee,CWE-122,0.01935,https://cert.ssi.gouv.fr/avis/CERTFR-2023-AVI-0025/,3D Builder Remote Code Execution Vulnerability,Microsoft,3D Builder,20.0.0
CERTFR-2023-AVI-0025,Multiples vulnérabilités dans les produits Microsoft,avis,2023-01-11T00:00:00.000000,CVE-2023-21786,7.8,Elevee,CWE-122,0.03868,https://cert.ssi.gouv.fr/avis/CERTFR-2023-AVI-0025/,3D Builder Remote Code Execution Vulnerability,Microsoft,3D Builder,20.0.0
CERTFR-2023-AVI-0025,Multiples vulnérabilités dans les produits Microsoft,avis,2023-01-11T00:00:00.000000,CVE-2023-21787,7.8,Elevee,CWE-122,0.01935,https://cert.ssi.gouv.fr/avis/CERTFR-2023-AVI-0025/,3D Builder Remote Code Execution Vulnerability,Microsoft,3D Builder,20.0.0
CERTFR-2023-AVI-0025,Multiples vulnérabilités dans les produits Microsoft,avis,2023-01-11T00:00:00.000000,CVE-2023-21788,7.8,Elevee,,0.01324,https://cert.ssi.gouv.fr/avis/CERTFR-2023-AVI-0025/,3D Builder Remote Code Execution Vulnerability,Microsoft,3D Builder,20.0.0
CERTFR-2023-AVI-0025,Multiples vulnérabilités dans les produits Microsoft,avis,2023-01-11T00:00:00.000000,CVE-2023-21789,7.8,Elevee,CWE-369,0.01934,https://cert.ssi.gouv.fr/avis/CERTFR-2023-AVI-0025/,3D Builder Remote Code Execution Vulnerability,Microsoft,3D Builder,20.0.0
CERTFR-2023-AVI-0025,Multiples vulnérabilités dans les produits Microsoft,avis,2023-01-11T00:00:00.000000,CVE-2023-21790,7.8,Elevee,CWE-122,0.03868,https://cert.ssi.gouv.fr/avis/CERTFR-2023-AVI-0025/,3D Builder Remote Code Execution Vulnerability,Microsoft,3D Builder,20.0.0
CERTFR-2023-AVI-0025,Multiples vulnérabilités dans les produits Microsoft,avis,2023-01-11T00:00:00.000000,CVE-2023-21791,7.8,Elevee,CWE-122,0.03868,https://cert.ssi.gouv.fr/avis/CERTFR-2023-AVI-0025/,3D Builder Remote Code Execution Vulnerability,Microsoft,3D Builder,20.0.0
CERTFR-2023-AVI-0025,Multiples vulnérabilités dans les produits Microsoft,avis,2023-01-11T00:00:00.000000,CVE-2023-21792,7.8,Elevee,CWE-122,0.03337,https://cert.ssi.gouv.fr/avis/CERTFR-2023-AVI-0025/,3D Builder Remote Code Execution Vulnerability,Microsoft,3D Builder,20.0.0
CERTFR-2023-AVI-0025,Multiples vulnérabilités dans les produits Microsoft,avis,2023-01-11T00:00:00.000000,CVE-2023-21793,7.8,Elevee,CWE-122,0.03868,https://cert.ssi.gouv.fr/avis/CERTFR-2023-AVI-0025/,3D Builder Remote Code Execution Vulnerability,Microsoft,3D Builder,20.0.0
CERTFR-2023-AVI-0026,Multiples vulnérabilités dans les produits Cisco,avis,2023-01-17T00:00:00.000000,CVE-2023-20018,8.6,Elevee,CWE-288,0.00086,https://cert.ssi.gouv.fr/avis/CERTFR-2023-AVI-0026/,"A vulnerability in the web-based management interface of Cisco IP Phone 7800 and 8800 Series Phones could allow an unauthenticated, remote attacker to bypass authentication on an affected device.
 This vulnerability is due to insufficient validation of user-supplied input. An attacker could exploit this vulnerability by sending a crafted request to the web-based management interface. A successful exploit could allow the attacker to access certain parts of the web interface that would normally require authentication.",Cisco,Cisco Session Initiation Protocol (SIP) Software,"10.1(1)SR1, 10.1(1)SR2, 10.1(1.9), 10.2(1), 10.2(1)SR1, 10.2(2), 10.3(1), 10.3(1)SR1, 10.3(1)SR2, 10.3(1)SR3, 10.3(1)SR4, 10.3(1)SR4b, 10.3(1)SR5, 10.3(1)SR6, 10.3(1)SR7, 10.3(1.11) 3rd Party, 10.3(1.9) 3rd Party, 10.3(2), 10.4(1) 3rd Party, 10.4(1)SR2 3rd Party, 11-0-1MSR1-1, 11.0(0.7) MPP, 11.0(1), 11.0(1) MPP, 11.0(2), 11.0(2)SR1, 11.0(2)SR2, 11.0(3), 11.0(3)SR1, 11.0(3)SR2, 11.0(3)SR3, 11.0(3)SR4, 11.0(3)SR5, 11.0(3)SR6, 11.0(4), 11.0(4)SR1, 11.0(4)SR2, 11.0(4)SR3, 11.0(5), 11.0(5)SR1, 11.0(5)SR2, 11.0(5)SR3, 11.0(6), 11.0(6)SR1, 11.0(6)SR2, 11.5(1), 11.5(1)SR1, 11.7(1), 12.0(1), 12.0(1)SR1, 12.0(1)SR2, 12.0(1)SR3, 12.1(1), 12.1(1)SR1, 12.5(1), 12.5(1)SR1, 12.5(1)SR2, 12.5(1)SR3, 12.6(1), 12.6(1)SR1, 12.7(1), 12.7(1)SR1, 12.8(1), 12.8(1)SR1, 12.8(1)SR2, 14.0(1), 14.0(1)SR1, 14.0(1)SR2, 14.0(1)SR3, 14.1(1), 14.1(1)SR1, 9.3(4) 3rd Party, 9.3(4)SR1 3rd Party, 9.3(4)SR2 3rd Party, 9.3(4)SR3 3rd Party"
